generation,best_fitness,mean_fitness,std_fitness,best_so_far,run
6,19.10554700852678,20.925009511694654,0.9504749896852017,18.7131126469709,3
7,19.140175425099137,20.86099475044683,0.9819603962456699,18.7131126469709,3
8,17.274165738677393,20.740569500942822,1.3049254032529518,17.274165738677393,3
9,19.419090595827292,21.01704058823177,0.7703216758858682,17.274165738677393,3
10,18.61980390271856,20.754792068584656,1.0362085237363754,17.274165738677393,3
11,19.193737745050925,20.649388830651585,0.8058647090583828,17.274165738677393,3
12,17.889897948556634,20.75327067359872,1.0177940374464771,17.274165738677393,3
13,19.140967364599085,20.833669587426087,1.1739235323267248,17.274165738677393,3
14,18.612403840463596,20.786678613819394,1.1154176476593927,17.274165738677393,3
15,18.908304597359457,20.484801582157328,0.9427139780449078,17.274165738677393,3
16,19.140175425099137,20.931538723368877,1.1174305780773597,17.274165738677393,3
17,19.172004514666934,21.00587683724724,0.7752326326663123,17.274165738677393,3
18,19.02664991614216,20.75529103177411,0.9770673925191163,17.274165738677393,3
19,19.3295630140987,20.709807598828245,0.8384257867833306,17.274165738677393,3
20,19.04880884817015,21.107868999492524,1.0086719761835246,17.274165738677393,3
21,19.256465996625053,21.118992577832415,0.7838414475074049,17.274165738677393,3
22,18.560107523773826,20.69185141570188,0.906855872589413,17.274165738677393,3
23,19.29283882771841,20.811195266805957,0.8367168382785319,17.274165738677393,3
24,19.254723699099138,21.019506200819674,1.0537089851693189,17.274165738677393,3
25,18.207106781186546,20.688197301627117,1.0462959968749002,17.274165738677393,3
26,18.66770782520313,20.887365965010684,0.9390122447517278,17.274165738677393,3
27,19.36619037896906,20.682226821393424,0.7190232173674239,17.274165738677393,3
28,19.6431676725155,21.16546277165006,0.8434189154600534,17.274165738677393,3
29,19.362873883832776,20.834511548857243,0.9852143771279791,17.274165738677393,3
30,19.429705854077834,20.98443936127165,0.7951554782768864,17.274165738677393,3
31,18.689974874213238,20.711727086598277,0.8433412182100247,17.274165738677393,3
32,19.531300056749533,20.78282546370051,0.9172708521119323,17.274165738677393,3
33,18.889897948556634,20.730844768854393,1.095133857498179,17.274165738677393,3
34,18.887467277262665,21.029452224350116,1.0240990827745344,17.274165738677393,3
35,18.460232526704264,20.67562903057288,1.189558436875871,17.274165738677393,3
36,18.693737745050925,20.733391152591242,1.0454675867156575,17.274165738677393,3
